Source Target Review Time
7612 15653 1 1220220000
2450 15699 1 1220220000
6554 16078 1 1220220000
6822 16173 1 1220220000
7719 16379 1 1220220000
7161 16408 1 1220220000
3348 16419 1 1220220000
3348 16482 1 1220220000
7719 16483 1 1220220000
9501 10233 1 1220220000
9484 10730 1 1220220000
5933 10988 1 1220220000
9837 11117 1 1220220000
9445 10158 1 1220220000
6822 11671 1 1220220000
9837 12277 0 1220220000
9838 12312 1 1220220000
9839 12895 1 1220220000
9840 13068 1 1220306400
9841 13558 1 1220306400
9842 14024 1 1220306400
9185 14334 -1 1220306400
9843 13979 1 1220306400
9210 14544 1 1220306400
4902 15024 1 1220306400
9504 15183 1 1220306400
9844 15814 -1 1220306400
6694 15863 1 1220306400
7625 15991 0 1220306400
2812 16038 1 1220306400
5702 16069 -1 1220306400
7460 16096 -1 1220306400
9815 16154 1 1220306400
5643 16296 1 1220306400
5385 16362 1 1220306400
9723 16416 1 1220306400
3184 16482 1 1220306400
8410 16484 1 1220306400
9251 16485 1 1220306400
6694 16486 0 1220306400
9845 16487 1 1220306400
5680 16488 1 1220306400
9846 10685 1 1220306400
9847 10988 1 1220306400
9454 11451 1 1220306400
9848 11671 1 1220306400
9737 12176 1 1220306400
3503 12951 1 1220392800
9849 12979 1 1220392800
9850 12568 0 1220392800
9829 13508 1 1220392800
9851 14181 1 1220392800
8777 14209 0 1220392800
1380 14278 -1 1220392800
9683 13979 1 1220392800
6235 13979 1 1220392800
4527 10222 1 1220392800
220 10222 1 1220392800
7300 14645 1 1220392800
8668 14891 1 1220392800
989 14974 0 1220392800
1743 14974 1 1220392800
9852 15100 1 1220392800
9850 15162 1 1220392800
9703 15270 1 1220392800
7211 15517 1 1220392800
1151 15591 1 1220392800
8875 15653 1 1220392800
7738 15699 1 1220392800
7056 15699 1 1220392800
8915 10250 1 1220392800
9853 15751 1 1220392800
9850 15812 1 1220392800
7578 15892 1 1220392800
4679 15938 1 1220392800
627 15996 1 1220392800
7559 16489 1 1220392800
7559 16489 1 1220392800
7559 16489 1 1220392800
1056 16157 -1 1220392800
9729 16170 1 1220392800
9791 16186 1 1220392800
9480 16194 1 1220392800
8341 16248 1 1220392800
4647 16248 1 1220392800
9693 16362 1 1220392800
9799 16371 1 1220392800
7056 16419 1 1220392800
3390 16442 1 1220392800
9110 16471 1 1220392800
7738 16482 1 1220392800
7056 16482 1 1220392800
1232 16490 1 1220392800
1232 16491 1 1220392800
2333 16492 0 1220392800
9620 16493 0 1220392800
1502 16494 1 1220392800
1380 16495 -1 1220392800
1380 16496 -1 1220392800
9645 10737 1 1220392800
9854 10158 1 1220392800
9734 11589 1 1220392800
8314 11671 1 1220392800
9197 11671 1 1220392800
9592 11671 1 1220392800
9082 11675 1 1220392800
9236 11930 1 1220392800
8273 12277 1 1220392800
9855 12312 1 1220392800
8501 13147 1 1220479200
9780 14669 1 1220479200
9848 14669 1 1220479200
9445 15852 1 1220479200
7559 16489 1 1220479200
6708 16269 1 1220479200
6216 16280 1 1220479200
2647 16296 1 1220479200
6818 16337 1 1220479200
9856 16347 -1 1220479200
7961 16416 0 1220479200
9857 16497 1 1220479200
2717 16459 1 1220479200
7300 16498 1 1220479200
7300 16399 1 1220479200
9858 16499 1 1220479200
9858 16500 1 1220479200
9858 16501 1 1220479200
9858 16502 1 1220479200
9858 16503 1 1220479200
9858 16504 1 1220479200
9858 16505 1 1220479200
9858 16506 1 1220479200
9445 10286 1 1220479200
9445 10286 1 1220479200
9565 10685 1 1220479200
2953 11532 1 1220479200
9725 11854 1 1220479200
9829 10468 1 1220479200
1125 12905 1 1220479200
220 13145 1 1220565600
9859 13685 1 1220565600
7117 13853 1 1220565600
1678 14265 1 1220565600
9791 14377 1 1220565600
9065 14445 1 1220565600
8364 14445 1 1220565600
9860 14482 1 1220565600
9838 14570 1 1220565600
1317 14669 1 1220565600
3572 15024 1 1220565600
2318 14914 1 1220565600
1790 14974 1 1220565600
9730 14575 1 1220565600
9861 15147 1 1220565600
9862 15543 1 1220565600
9861 15543 1 1220565600
9863 15543 1 1220565600
5957 15652 1 1220565600
4205 15707 1 1220565600
3209 15840 1 1220565600
9402 15746 1 1220565600
9254 13667 1 1220565600
5933 15990 1 1220565600
9864 15999 1 1220565600
9865 16037 1 1220565600
9253 16065 1 1220565600
1256 16139 0 1220565600
1084 16204 1 1220565600
6325 16208 1 1220565600
3445 16269 1 1220565600
9771 16277 1 1220565600
6065 16302 -1 1220565600
9205 16302 -1 1220565600
7264 16319 0 1220565600
9866 16322 1 1220565600
9368 16371 1 1220565600
9800 16408 1 1220565600
8914 16408 0 1220565600
3129 16477 0 1220565600
9864 16506 1 1220565600
4918 16507 1 1220565600
9532 16508 1 1220565600
7719 16509 -1 1220565600
2333 16510 1 1220565600
5135 16511 1 1220565600
3184 16512 1 1220565600
3184 16513 1 1220565600
9867 16514 -1 1220565600
9453 16515 1 1220565600
4895 16516 1 1220565600
7073 16517 -1 1220565600
9868 10609 1 1220565600
625 10609 1 1220565600
9829 10683 1 1220565600
9829 10683 1 1220565600
2561 10530 1 1220565600
9869 11671 1 1220565600
4261 11750 1 1220565600
883 11930 1 1220565600
7286 12093 1 1220565600
3775 12312 1 1220565600
1256 12367 0 1220565600
6762 10112 1 1220565600
3892 12631 1 1220565600
7073 11983 1 1220565600
4205 12750 1 1220565600
9047 12905 1 1220565600
9870 13419 1 1220652000
9742 13419 1 1220652000
9829 13672 1 1220652000
9778 13796 1 1220652000
5541 14079 1 1220652000
9871 13783 1 1220652000
9872 14294 1 1220652000
5808 14563 1 1220652000
8306 14570 1 1220652000
8710 14570 1 1220652000
3513 14570 1 1220652000
3997 14655 1 1220652000
7608 14777 1 1220652000
9516 14922 1 1220652000
6424 14922 1 1220652000
9873 15057 1 1220652000
4551 15147 1 1220652000
3281 15147 1 1220652000
3997 15257 1 1220652000
9782 15270 1 1220652000
9445 15307 1 1220652000
6145 15493 1 1220652000
7747 15587 1 1220652000
9874 15587 1 1220652000
8733 15523 1 1220652000
3513 15529 -1 1220652000
9313 15527 1 1220652000
613 15559 1 1220652000
4807 15878 1 1220652000
9873 16048 1 1220652000
6424 16143 1 1220652000
9874 16157 1 1220652000
3997 16236 1 1220652000
7608 16267 1 1220652000
9654 16269 1 1220652000
9154 16277 1 1220652000
9873 16306 0 1220652000
4034 16402 1 1220652000
9875 16408 1 1220652000
9682 16414 1 1220652000
9876 16418 1 1220652000
9877 16518 1 1220652000
9446 16497 1 1220652000
9846 16457 -1 1220652000
5470 16464 1 1220652000
9516 16480 1 1220652000
6908 16519 1 1220652000
6837 16520 -1 1220652000
4274 16521 1 1220652000
7454 16522 1 1220652000
3997 16523 0 1220652000
7570 16524 1 1220652000
8278 16525 1 1220652000
9878 16526 1 1220652000
9845 16527 1 1220652000
9429 16528 1 1220652000
8047 10730 1 1220652000
2761 10756 1 1220652000
5788 10988 1 1220652000
5735 11218 1 1220652000
4034 11589 1 1220652000
8863 11671 1 1220652000
9879 12312 0 1220652000
8913 12334 1 1220652000
9879 11983 1 1220652000
3209 13722 1 1220738400
8210 13530 1 1220738400
1232 13685 1 1220738400
7255 14280 1 1220738400
9473 14079 1 1220738400
9870 14079 1 1220738400
9880 14570 0 1220738400
6167 10222 1 1220738400
8750 10222 1 1220738400
3340 14655 1 1220738400
883 14687 1 1220738400
8219 15067 1 1220738400
9019 14922 1 1220738400
8326 14897 1 1220738400
9881 14957 1 1220738400
5923 14970 1 1220738400
9538 12419 -1 1220738400
9173 12419 0 1220738400
9882 15111 1 1220738400
1258 15234 1 1220738400
5431 15388 1 1220738400
2038 15109 1 1220738400
6091 15852 1 1220738400
4011 15941 1 1220738400
9851 15995 1 1220738400
9880 16035 0 1220738400
7699 16194 1 1220738400
7531 16204 0 1220738400
9785 16204 1 1220738400
9883 16208 1 1220738400
9532 16248 1 1220738400
6900 16248 1 1220738400
5754 16313 1 1220738400
8837 16337 1 1220738400
6836 16357 1 1220738400
9701 16364 1 1220738400
5754 16395 1 1220738400
9483 16408 1 1220738400
7483 16408 1 1220738400
4918 16507 1 1220738400
6900 16508 1 1220738400
6167 16522 1 1220738400
9195 16529 1 1220738400
9253 16530 1 1220738400
9691 16531 1 1220738400
805 16532 1 1220738400
9375 16533 1 1220738400
9884 10286 1 1220738400
9019 10730 1 1220738400
8542 10737 1 1220738400
5754 11451 1 1220738400
2086 11540 0 1220738400
9848 11671 1 1220738400
2377 12527 1 1220738400
6450 12905 1 1220738400
4195 12905 1 1220738400
7716 14375 1 1220738400
7219 16534 1 1220738400
9814 12966 1 1220824800
5222 10151 1 1220824800
91 13722 1 1220824800
9870 13444 1 1220824800
9885 13724 1 1220824800
2145 13873 -1 1220824800
8904 13783 1 1220824800
9814 14382 1 1220824800
9886 14445 1 1220824800
2086 10222 1 1220824800
7819 15234 1 1220824800
4630 15234 1 1220824800
9346 15279 1 1220824800
573 15388 1 1220824800
8904 15517 1 1220824800
1113 15591 1 1220824800
9887 15109 1 1220824800
1423 15814 1 1220824800
8054 15870 1 1220824800
204 16096 1 1220824800
9888 16204 1 1220824800
7275 16535 1 1220824800
6101 16294 -1 1220824800
9889 16296 1 1220824800
9887 16388 1 1220824800
9890 16388 1 1220824800
9891 16402 1 1220824800
7939 16448 1 1220824800
376 16490 1 1220824800
9429 16528 0 1220824800
5917 16536 1 1220824800
9887 16537 1 1220824800
6216 10286 1 1220824800
9870 10609 1 1220824800
9892 10313 0 1220824800
8193 11451 1 1220824800
7766 10113 1 1220824800
9890 10140 0 1220824800
9266 12176 1 1220824800
8964 10147 1 1220824800
4155 11983 1 1220824800
9870 12745 1 1220824800
9872 12807 1 1220824800
8983 12966 1 1220911200
2873 13437 1 1220911200
9722 14017 1 1220911200
3253 14377 1 1220911200
9722 14420 1 1220911200
4807 14847 1 1220911200
9814 14970 1 1220911200
9893 14977 1 1220911200
4807 14977 1 1220911200
7257 15388 0 1220911200
1256 15784 1 1220911200
9722 15746 1 1220911200
7293 15901 0 1220911200
9072 16006 1 1220911200
9433 16157 1 1220911200
9722 16170 0 1220911200
9808 16402 1 1220911200
7747 16416 1 1220911200
9894 16531 1 1220911200
9895 16537 1 1220911200
9887 16538 -1 1220911200
4465 16539 0 1220911200
9210 11535 1 1220911200
9185 10130 -1 1220911200
5581 12581 1 1220911200
9663 13558 1 1220997600
8668 13558 1 1220997600
9829 13841 1 1220997600
7117 13853 1 1220997600
9226 13873 1 1220997600
9896 14010 1 1220997600
9683 13979 1 1220997600
9870 14420 1 1220997600
2666 14570 1 1220997600
2450 14688 1 1220997600
4616 14922 1 1220997600
4807 14957 1 1220997600
9067 12419 1 1220997600
2814 15075 1 1220997600
9088 15029 1 1220997600
4637 15234 1 1220997600
1966 15234 1 1220997600
9116 15306 0 1220997600
7286 15521 1 1220997600
8623 15554 1 1220997600
8585 15652 1 1220997600
9692 10250 1 1220997600
8965 15751 1 1220997600
9011 15892 1 1220997600
9445 15901 0 1220997600
7258 15990 1 1220997600
5494 15996 1 1220997600
2410 16204 1 1220997600
9897 16225 0 1220997600
3506 16225 1 1220997600
7286 16248 1 1220997600
701 16296 1 1220997600
9746 16362 1 1220997600
8011 16441 1 1220997600
7056 16385 1 1220997600
4996 16402 1 1220997600
1982 16416 1 1220997600
9447 16518 1 1220997600
9898 16421 1 1220997600
9899 16448 -1 1220997600
1928 16508 1 1220997600
2086 16524 1 1220997600
8634 16526 1 1220997600
9257 16540 1 1220997600
1063 16541 1 1220997600
9782 16542 0 1220997600
4062 16543 -1 1220997600
8669 16543 0 1220997600
8435 16544 1 1220997600
8197 16545 1 1220997600
9541 16546 1 1220997600
9582 16547 1 1220997600
7183 10438 1 1220997600
9473 10609 1 1220997600
4637 10737 1 1220997600
9734 11451 1 1220997600
9848 11671 1 1220997600
9900 11671 1 1220997600
9901 11671 1 1220997600
9627 11675 0 1220997600
9415 11675 1 1220997600
9902 11675 -1 1220997600
9345 11675 1 1220997600
7286 12093 1 1220997600
6319 12312 1 1220997600
9903 12631 1 1220997600
3303 11983 1 1220997600
1835 12895 1 1220997600
6667 12951 1 1221084000
9840 13068 1 1221084000
1815 13318 1 1221084000
8512 13451 1 1221084000
7619 10190 1 1221084000
2434 13860 1 1221084000
805 14210 1 1221084000
9904 14561 1 1221084000
4747 14570 1 1221084000
81 14570 1 1221084000
1815 14570 1 1221084000
3892 14847 1 1221084000
9905 14575 1 1221084000
1060 15279 1 1221084000
8070 15559 1 1221084000
3400 15699 1 1221084000
9347 15749 1 1221084000
8070 15838 1 1221084000
4262 15920 1 1221084000
6253 13667 1 1221084000
7944 15977 1 1221084000
9906 16022 1 1221084000
971 16173 1 1221084000
3400 16244 1 1221084000
3400 16326 1 1221084000
3348 16441 1 1221084000
6419 16395 1 1221084000
8428 16397 1 1221084000
1032 16459 1 1221084000
4708 16464 1 1221084000
2318 16516 1 1221084000
8273 16529 1 1221084000
1316 16541 1 1221084000
476 16541 1 1221084000
851 16544 1 1221084000
4324 16548 -1 1221084000
9257 16549 1 1221084000
9907 16550 1 1221084000
9253 16551 1 1221084000
9611 16552 1 1221084000
9182 16553 0 1221084000
8250 16554 -1 1221084000
1815 16555 -1 1221084000
3033 16556 1 1221084000
895 14410 1 1221084000
4699 10256 1 1221084000
7584 10887 1 1221084000
9243 11189 1 1221084000
989 11167 1 1221084000
3571 11549 1 1221084000
8047 11671 1 1221084000
9908 12076 0 1221084000
5195 12312 0 1221084000
971 10148 1 1221084000
5377 12741 1 1221084000
1123 12837 1 1221084000
434 12837 1 1221084000
9463 12898 1 1221084000
907 12905 1 1221084000
9909 13722 0 1221170400
9910 12423 1 1221170400
9749 13328 1 1221170400
3390 10190 1 1221170400
7958 13724 1 1221170400
8047 13894 1 1221170400
9436 13897 1 1221170400
9862 13971 1 1221170400
9508 14116 1 1221170400
9911 14265 1 1221170400
8320 13783 1 1221170400
5644 14547 1 1221170400
9516 14570 1 1221170400
7293 14570 1 1221170400
8750 14712 1 1221170400
9076 14777 1 1221170400
9624 15024 1 1221170400
9070 14922 1 1221170400
497 14897 1 1221170400
4502 15057 1 1221170400
5979 15463 1 1221170400
5644 15493 1 1221170400
3892 15521 1 1221170400
9277 15652 1 1221170400
4658 15653 1 1221170400
4213 15653 1 1221170400
8734 15675 0 1221170400
9912 15713 1 1221170400
4839 15863 1 1221170400
3209 15887 1 1221170400
8718 15990 1 1221170400
9738 16557 -1 1221170400
1316 16269 1 1221170400
1412 16280 -1 1221170400
8600 16296 1 1221170400
9913 16348 1 1221170400
6850 16395 1 1221170400
587 16400 1 1221170400
5971 16416 1 1221170400
9525 16432 1 1221170400
8097 16490 1 1221170400
8457 16537 1 1221170400
7882 16556 1 1221170400
7286 16558 1 1221170400
9707 16559 1 1221170400
7988 16560 1 1221170400
4708 16561 1 1221170400
2352 16562 1 1221170400
1928 16563 1 1221170400
9251 16564 -1 1221170400
6426 10730 1 1221170400
5507 11274 1 1221170400
9901 11671 1 1221170400
914 11675 1 1221170400
9914 11750 1 1221170400
1806 12273 1 1221170400
8590 12312 1 1221170400
9915 12312 1 1221170400
9829 12936 1 1221256800
1790 13145 1 1221256800
9916 11374 1 1221256800
9693 13419 1 1221256800
4995 13419 1 1221256800
2561 13558 1 1221256800
1790 13628 1 1221256800
9761 16232 1 1221256800
9411 14445 1 1221256800
3793 14445 1 1221256800
9307 14642 1 1221256800
9917 14645 1 1221256800
4606 14712 1 1221256800
9159 15024 1 1221256800
2156 15024 1 1221256800
5285 15024 1 1221256800
3693 15024 1 1221256800
2086 14977 1 1221256800
8968 15057 1 1221256800
9917 15147 1 1221256800
9690 15521 1 1221256800
9656 15667 1 1221256800
4995 15852 1 1221256800
8351 15812 1 1221256800
9918 15920 1 1221256800
7183 10364 1 1221256800
9919 13667 1 1221256800
8428 13667 1 1221256800
8011 16244 1 1221256800
7875 12687 1 1221256800
9638 16342 1 1221256800
701 16353 1 1221256800
968 16362 1 1221256800
8482 16371 -1 1221256800
3793 16408 1 1221256800
9795 16544 1 1221256800
5916 16547 1 1221256800
1223 16565 1 1221256800
3553 16566 -1 1221256800
9855 16567 1 1221256800
1165 16568 1 1221256800
4708 16569 1 1221256800
9313 16570 0 1221256800
7774 16571 1 1221256800
5086 16572 -1 1221256800
674 10294 1 1221256800
8393 10416 1 1221256800
9917 10438 1 1221256800
9446 11274 1 1221256800
3935 12577 1 1221256800
9851 12620 0 1221256800
9264 12644 1 1221256800
9277 12895 1 1221256800
5680 11824 1 1221343200
3006 13328 1 1221343200
5152 14136 1 1221343200
2165 14377 0 1221343200
9124 14563 0 1221343200
4776 14570 1 1221343200
5916 14635 1 1221343200
9035 14777 1 1221343200
3415 14922 1 1221343200
9154 15587 1 1221343200
9915 15521 1 1221343200
1218 15852 1 1221343200
9368 15995 1 1221343200
9173 16165 1 1221343200
4418 16174 0 1221343200
9197 16198 -1 1221343200
9920 16220 1 1221343200
9919 16227 1 1221343200
7738 16244 1 1221343200
7056 16244 1 1221343200
6850 16248 1 1221343200
9364 16269 1 1221343200
9043 16296 0 1221343200
9173 16324 1 1221343200
5916 16363 1 1221343200
9921 16522 1 1221343200
5916 10385 0 1221343200
9853 16562 1 1221343200
4839 16573 1 1221343200
8534 16574 1 1221343200
9173 16575 1 1221343200
8670 16576 0 1221343200
883 16577 1 1221343200
8816 10286 1 1221343200
7793 10730 1 1221343200
2561 10887 1 1221343200
9922 10887 1 1221343200
1218 11117 1 1221343200
7258 11189 1 1221343200
5947 11274 1 1221343200
5754 11451 1 1221343200
8914 11589 0 1221343200
5916 11804 1 1221343200
7258 11930 1 1221343200
5916 12168 1 1221343200
9923 12234 1 1221343200
3209 12273 1 1221343200
9133 14010 1 1221429600
9683 13979 1 1221429600
2172 14561 0 1221429600
8591 14712 1 1221429600
9538 14575 1 1221429600
9924 15134 1 1221429600
9814 15214 1 1221429600
9264 15270 1 1221429600
8287 15311 1 1221429600
2332 15438 1 1221429600
3006 15653 1 1221429600
2332 15870 1 1221429600
9043 15892 1 1221429600
9718 15977 1 1221429600
5933 15990 1 1221429600
9716 16204 1 1221429600
9515 16244 -1 1221429600
5643 16296 1 1221429600
8588 16296 0 1221429600
5480 16296 1 1221429600
4028 16313 1 1221429600
9454 16408 0 1221429600
7056 16438 1 1221429600
4909 16459 1 1221429600
2880 16526 -1 1221429600
5796 16577 1 1221429600
4418 16578 1 1221429600
9925 16579 1 1221429600
7882 16580 1 1221429600
883 11189 1 1221429600
8211 10158 1 1221429600
3006 10123 1 1221429600
8019 11675 1 1221429600
9725 11854 1 1221429600
8019 10147 1 1221429600
8410 12641 1 1221429600
4062 12966 1 1221516000
9926 13558 1 1221516000
6126 13978 1 1221516000
9927 16581 1 1221516000
9504 14652 1 1221516000
9928 14881 1 1221516000
9929 15032 1 1221516000
9748 15388 1 1221516000
8857 15523 1 1221516000
9930 15746 1 1221516000
9931 15810 1 1221516000
8255 15906 1 1221516000
6898 16078 1 1221516000
9131 16143 1 1221516000
9210 16144 1 1221516000
1357 16269 1 1221516000
8503 16313 1 1221516000
9815 16382 1 1221516000
5076 16395 1 1221516000
9932 16431 0 1221516000
5917 16560 1 1221516000
719 16576 -1 1221516000
9484 16577 1 1221516000
9927 16582 -1 1221516000
3848 16583 1 1221516000
6959 16584 1 1221516000
4757 11109 1 1221516000
9933 11671 1 1221516000
9934 10113 1 1221516000
7117 12234 1 1221516000
4465 10878 -1 1221602400
9935 12954 1 1221602400
9936 13419 1 1221602400
9935 13438 1 1221602400
6029 14025 1 1221602400
8501 14192 1 1221602400
3303 14420 1 1221602400
3303 14420 1 1221602400
7445 14777 1 1221602400
8360 14922 1 1221602400
3865 15098 1 1221602400
9117 15183 1 1221602400
7988 15301 1 1221602400
9410 15362 1 1221602400
7826 15370 1 1221602400
2916 15373 1 1221602400
9193 15517 1 1221602400
5203 15892 1 1221602400
9937 15996 1 1221602400
9938 16139 1 1221602400
9608 16157 1 1221602400
9616 16170 1 1221602400
8085 16170 1 1221602400
9637 16240 1 1221602400
8968 16240 1 1221602400
9010 16248 1 1221602400
9558 16267 1 1221602400
4014 16280 0 1221602400
9117 16297 1 1221602400
3693 16362 1 1221602400
6966 16438 1 1221602400
9928 16575 1 1221602400
5424 16577 1 1221602400
5833 16585 0 1221602400
5833 16586 1 1221602400
5833 16587 -1 1221602400
4918 16588 1 1221602400
9690 16589 1 1221602400
376 16589 1 1221602400
6541 16590 1 1221602400
6541 16591 1 1221602400
4465 16592 0 1221602400
9939 16593 1 1221602400
7619 16594 0 1221602400
2352 16595 1 1221602400
9940 16596 1 1221602400
9941 10683 1 1221602400
8278 10730 1 1221602400
8313 11189 1 1221602400
4014 11103 1 1221602400
3173 11218 0 1221602400
2051 11274 1 1221602400
6647 11438 1 1221602400
7835 11671 1 1221602400
5235 12093 1 1221602400
1957 12312 1 1221602400
5447 12895 1 1221602400
1928 12895 1 1221602400
3354 13217 1 1221688800
9497 13539 1 1221688800
9525 14182 0 1221688800
6705 14425 1 1221688800
8047 14922 1 1221688800
7465 15441 1 1221688800
1790 15453 1 1221688800
7971 15456 1 1221688800
7699 15517 1 1221688800
971 15521 1 1221688800
9445 10250 1 1221688800
7725 16041 1 1221688800
3354 16131 0 1221688800
1125 16198 1 1221688800
2120 16208 1 1221688800
9691 16416 1 1221688800
2922 16431 0 1221688800
1813 16432 1 1221688800
2745 16490 1 1221688800
9532 16508 1 1221688800
9445 16524 0 1221688800
9942 16543 1 1221688800
9030 16568 1 1221688800
3209 16577 1 1221688800
1060 16579 1 1221688800
9159 16597 1 1221688800
9445 16598 1 1221688800
3129 16599 1 1221688800
7243 16600 1 1221688800
6910 16601 1 1221688800
8360 16602 1 1221688800
9446 11671 1 1221688800
7778 12329 1 1221688800
5954 12895 1 1221688800
785 12905 1 1221688800
6529 12951 1 1221775200
5377 13160 1 1221775200
7554 13400 1 1221775200
9782 13558 1 1221775200
8668 13558 1 1221775200
9943 13628 1 1221775200
9944 10458 1 1221775200
9945 10458 1 1221775200
9946 14088 1 1221775200
9368 13783 1 1221775200
9483 14570 1 1221775200
7746 14570 1 1221775200
9789 14687 1 1221775200
883 14687 1 1221775200
7203 14914 1 1221775200
8074 15042 1 1221775200
5593 11392 1 1221775200
5593 12538 1 1221775200
9851 15075 1 1221775200
5583 13078 1 1221775200
8811 15111 1 1221775200
6898 15379 -1 1221775200
5603 15521 1 1221775200
4839 15543 1 1221775200
9490 15555 1 1221775200
9766 15605 0 1221775200
3303 15653 1 1221775200
5229 15749 1 1221775200
5064 15499 1 1221775200
9380 15852 1 1221775200
8054 15870 1 1221775200
7117 16043 1 1221775200
8067 16078 1 1221775200
5101 16208 1 1221775200
9445 16221 1 1221775200
9173 16240 1 1221775200
9473 16248 1 1221775200
3428 16359 -1 1221775200
7876 16438 1 1221775200
9947 16532 1 1221775200
7608 16544 1 1221775200
7183 10385 1 1221775200
2133 16565 1 1221775200
9067 16575 1 1221775200
7302 16600 1 1221775200
9516 16603 1 1221775200
3100 16604 1 1221775200
4567 16602 1 1221775200
4508 16605 1 1221775200
9948 16606 1 1221775200
9919 16607 -1 1221775200
9501 10627 0 1221775200
7203 10683 1 1221775200
8807 10730 1 1221775200
8193 11451 1 1221775200
9949 11459 1 1221775200
7971 11459 1 1221775200
9630 11549 1 1221775200
7517 11675 1 1221775200
1165 11695 1 1221775200
6381 11695 1 1221775200
9748 12093 1 1221775200
9516 12273 1 1221775200
9103 12277 1 1221775200
9298 12644 1 1221775200
9902 12641 -1 1221775200
9950 12641 -1 1221775200
9951 12641 -1 1221775200
7961 12741 1 1221775200
3267 12895 1 1221775200
907 12905 1 1221775200
9952 14375 0 1221775200
7714 13068 1 1221861600
6485 13145 1 1221861600
9953 13160 1 1221861600
9850 13438 1 1221861600
8658 10188 0 1221861600
8047 13530 1 1221861600
9828 13897 1 1221861600
4647 14060 1 1221861600
9953 14265 1 1221861600
9279 14265 1 1221861600
8047 14499 1 1221861600
136 14570 1 1221861600
9821 14570 1 1221861600
2897 14687 1 1221861600
4650 14712 1 1221861600
2614 14712 1 1221861600
6101 14669 1 1221861600
9516 14922 1 1221861600
1639 15151 1 1221861600
5642 15214 1 1221861600
9380 15234 1 1221861600
6253 13858 1 1221861600
6419 15511 1 1221861600
8629 15517 1 1221861600
6034 15529 1 1221861600
4024 15554 1 1221861600
9954 15591 1 1221861600
9955 15672 1 1221861600
8011 15699 1 1221861600
9807 10250 1 1221861600
9043 15109 1 1221861600
6554 15863 1 1221861600
9861 16078 1 1221861600
7920 16101 -1 1221861600
2821 16296 1 1221861600
5923 16348 1 1221861600
9661 16373 1 1221861600
8805 16395 1 1221861600
2302 16395 1 1221861600
4895 16516 1 1221861600
9665 16522 1 1221861600
4462 16522 1 1221861600
3506 16524 1 1221861600
7380 16548 -1 1221861600
7882 16556 1 1221861600
5138 16575 1 1221861600
9956 16602 1 1221861600
9347 16608 0 1221861600
9445 16609 1 1221861600
9445 16610 1 1221861600
9430 16611 0 1221861600
8047 10286 1 1221861600
8916 10553 1 1221861600
9443 10828 1 1221861600
9725 11854 1 1221861600
9675 12234 1 1221861600
9821 12641 -1 1221861600
2825 11983 1 1221861600
9957 11983 1 1221861600
9958 11983 1 1221861600
6419 12898 1 1221861600
4465 11564 1 1221948000
9766 14667 -1 1221948000
3363 14102 1 1221948000
3232 14977 1 1221948000
9821 14977 1 1221948000
5541 15111 1 1221948000
9821 15123 1 1221948000
9851 15151 1 1221948000
5033 15311 1 1221948000
8734 15523 1 1221948000
5590 15499 1 1221948000
7493 16078 1 1221948000
9959 16194 1 1221948000
3209 16248 1 1221948000
7988 16311 1 1221948000
9960 16344 -1 1221948000
9961 16363 1 1221948000
7483 16408 1 1221948000
9950 16408 1 1221948000
6910 16440 0 1221948000
5126 16559 0 1221948000
573 16577 1 1221948000
9962 16585 1 1221948000
1813 16592 0 1221948000
4324 16608 -1 1221948000
6637 16612 1 1221948000
3400 16613 1 1221948000
9963 16614 1 1221948000
7813 16615 1 1221948000
9961 11448 1 1221948000
9110 11166 1 1221948000
9964 11671 1 1221948000
4895 12234 1 1221948000
3935 12577 1 1221948000
4205 12905 1 1221948000
8918 12905 1 1221948000
9936 13419 1 1222293600
7036 15653 1 1222293600
8193 11451 1 1222293600
5788 12176 1 1222293600
8409 12951 1 1222380000
4582 12951 1 1222380000
9516 11446 0 1222380000
7600 10188 1 1222380000
4793 13462 0 1222380000
919 13558 1 1222380000
4786 14265 1 1222380000
4143 14294 1 1222380000
3126 13979 1 1222380000
9811 14377 1 1222380000
9042 14547 1 1222380000
6583 14547 1 1222380000
4200 14570 1 1222380000
5957 14570 1 1222380000
7258 14687 1 1222380000
7608 14692 1 1222380000
9076 14692 1 1222380000
9516 14922 1 1222380000
4551 14906 0 1222380000
3431 14966 1 1222380000
5833 14942 1 1222380000
3513 14977 1 1222380000
5593 12419 1 1222380000
9616 15032 1 1222380000
3669 15032 1 1222380000
2873 15140 1 1222380000
9504 15183 1 1222380000
9965 15379 1 1222380000
9200 15521 1 1222380000
8314 15554 1 1222380000
783 15555 1 1222380000
3972 15555 1 1222380000
3348 15555 1 1222380000
9791 15559 1 1222380000
9627 15667 0 1222380000
3348 15699 1 1222380000
7738 15699 1 1222380000
4793 15784 1 1222380000
6583 15499 1 1222380000
8296 15773 1 1222380000
4308 15853 1 1222380000
4793 15878 1 1222380000
9966 16011 1 1222380000
9967 16065 1 1222380000
6746 16124 1 1222380000
4918 16092 1 1222380000
822 16140 -1 1222380000
9960 16194 1 1222380000
4793 16208 1 1222380000
7738 16208 1 1222380000
7056 16208 1 1222380000
8845 16220 1 1222380000
9966 16225 1 1222380000
3348 16244 1 1222380000
7738 16244 1 1222380000
9968 16248 1 1222380000
7286 16248 1 1222380000
7021 16248 1 1222380000
9253 12687 1 1222380000
9505 16267 1 1222380000
